payment_id,timestamp,settlement_time,payment_system,counterparty_type,direction,amount,cluster
PAY-001148,2024-01-15 08:13:39.374582669,2024-01-15 08:15:17.438915561,SECURITIES,CORPORATE,OUTFLOW,4629913.72,1
PAY-000372,2024-01-15 08:13:42.084882639,2024-01-15 08:21:49.994436819,TARGET2,CORPORATE,OUTFLOW,126156.56,1
PAY-001196,2024-01-15 08:13:49.054174274,2024-01-15 08:17:48.044670544,TARGET2,CORPORATE,INFLOW,77706.85,2
PAY-001811,2024-01-15 08:13:57.986691548,2024-01-15 08:23:09.919044876,SWIFT,BANK,INFLOW,36354.05,2
PAY-001549,2024-01-15 08:13:59.794814034,2024-01-15 08:21:40.378107363,SECURITIES,CORPORATE,OUTFLOW,747427.86,1
PAY-001589,2024-01-15 08:14:01.910406748,2024-01-15 08:22:43.580776208,TARGET2,BANK,OUTFLOW,68187.44,3
PAY-001242,2024-01-15 08:14:07.603002798,2024-01-15 08:17:34.990501156,SWIFT,BANK,OUTFLOW,49698.61,3
PAY-000858,2024-01-15 08:14:55.229015517,2024-01-15 08:24:33.181106613,SECURITIES,BANK,OUTFLOW,180342.55,3
PAY-001227,2024-01-15 08:15:05.355762549,2024-01-15 08:18:28.467267684,INTERNAL,CCP,OUTFLOW,23885.14,0
PAY-001274,2024-01-15 08:15:18.521218872,2024-01-15 08:17:18.658304176,SWIFT,CENTRAL_BANK,INFLOW,10513.15,2
PAY-001522,2024-01-15 08:15:35.390912024,2024-01-15 08:20:51.557263796,TARGET2,CORPORATE,INFLOW,734818.94,2
PAY-000725,2024-01-15 08:15:50.427275108,2024-01-15 08:21:09.234901547,TARGET2,CORPORATE,OUTFLOW,377796.42,1
PAY-001967,2024-01-15 08:15:59.674671061,2024-01-15 08:19:50.151000213,SECURITIES,CENTRAL_BANK,OUTFLOW,118411.44,1
PAY-001565,2024-01-15 08:16:13.406521148,2024-01-15 08:20:05.261820641,TARGET2,BANK,OUTFLOW,1451475.61,3
PAY-001373,2024-01-15 08:16:21.885025453,2024-01-15 08:18:02.384209674,SWIFT,BANK,INFLOW,75469.38,2
PAY-000165,2024-01-15 08:16:27.926283676,2024-01-15 08:21:48.696513156,TARGET2,CORPORATE,OUTFLOW,61045.08,1
PAY-000986,2024-01-15 08:16:32.237136982,2024-01-15 08:24:01.112978667,SECURITIES,CORPORATE,INFLOW,840734.36,0
PAY-000752,2024-01-15 08:17:00.561566837,2024-01-15 08:23:14.232094992,SWIFT,CORPORATE,INFLOW,453972.48,2
PAY-001958,2024-01-15 08:17:07.916815531,2024-01-15 08:23:56.003699041,SWIFT,BANK,OUTFLOW,93704.73,3
PAY-000758,2024-01-15 08:17:17.301209644,2024-01-15 08:23:00.143689103,INTERNAL,BANK,INFLOW,34709.34,0
PAY-000466,2024-01-15 08:17:17.774954292,2024-01-15 08:23:52.635773923,TARGET2,CORPORATE,INFLOW,24204.69,2
PAY-001210,2024-01-15 08:17:40.125477989,2024-01-15 08:24:44.717664834,SWIFT,CORPORATE,OUTFLOW,69296.83,1
PAY-000164,2024-01-15 08:17:53.033723972,2024-01-15 08:26:37.829739379,INTERNAL,BANK,INFLOW,180652.88,0
PAY-001707,2024-01-15 08:18:11.751657794,2024-01-15 08:26:43.559516041,TARGET2,BANK,INFLOW,151253.86,2
PAY-001748,2024-01-15 08:18:28.849782144,2024-01-15 08:25:24.403832282,SWIFT,BANK,INFLOW,1189064.55,2
PAY-001794,2024-01-15 08:18:30.551105312,2024-01-15 08:23:29.799184965,TARGET2,CORPORATE,INFLOW,80259.99,2
PAY-001743,2024-01-15 08:18:41.014037430,2024-01-15 08:27:11.884020262,INTERNAL,CORPORATE,OUTFLOW,180205.98,1
PAY-001885,2024-01-15 08:18:42.247153068,2024-01-15 08:24:41.852869271,TARGET2,CORPORATE,OUTFLOW,27456.43,1
PAY-001776,2024-01-15 08:18:59.033212249,2024-01-15 08:24:31.306775155,SECURITIES,CENTRAL_BANK,OUTFLOW,2343456.11,1
PAY-000308,2024-01-15 08:19:01.450104644,2024-01-15 08:27:49.952952053,INTERNAL,CORPORATE,OUTFLOW,47118.15,1
PAY-000963,2024-01-15 08:19:37.951362769,2024-01-15 08:21:41.742021919,SWIFT,CCP,INFLOW,102848.07,2
PAY-001473,2024-01-15 08:19:56.900561384,2024-01-15 08:25:56.287144004,SWIFT,BANK,OUTFLOW,312386.42,3
PAY-001575,2024-01-15 08:20:05.155240214,2024-01-15 08:22:57.626437209,TARGET2,CCP,INFLOW,30699.56,2
PAY-001798,2024-01-15 08:20:08.595297594,2024-01-15 08:23:27.539810999,SWIFT,BANK,OUTFLOW,13100.11,3
PAY-001946,2024-01-15 08:20:24.567183289,2024-01-15 08:27:24.303655431,TARGET2,CORPORATE,INFLOW,284186.08,2
PAY-001539,2024-01-15 08:20:28.098462070,2024-01-15 08:21:56.907992536,SWIFT,BANK,OUTFLOW,571695.33,3
PAY-001817,2024-01-15 08:20:35.620722454,2024-01-15 08:22:41.864396044,TARGET2,BANK,OUTFLOW,81492.62,3
PAY-000894,2024-01-15 08:20:36.012173461,2024-01-15 08:25:36.223483473,INTERNAL,CORPORATE,OUTFLOW,779250.86,1
PAY-000657,2024-01-15 08:21:01.214123494,2024-01-15 08:29:13.256280857,SECURITIES,CCP,OUTFLOW,537322.16,3
PAY-001185,2024-01-15 08:21:23.157132458,2024-01-15 08:30:36.035059095,SECURITIES,CORPORATE,OUTFLOW,1053051.74,1
PAY-000800,2024-01-15 08:21:37.373392459,2024-01-15 08:23:34.513237408,SWIFT,BANK,INFLOW,195077.9,2
PAY-000941,2024-01-15 08:21:40.650624553,2024-01-15 08:24:47.170248991,SWIFT,BANK,OUTFLOW,57400.26,3
PAY-000351,2024-01-15 08:21:45.243084623,2024-01-15 08:29:30.951642708,INTERNAL,CENTRAL_BANK,INFLOW,123530.69,0
PAY-000951,2024-01-15 08:22:23.469098578,2024-01-15 08:23:51.523450607,SWIFT,BANK,OUTFLOW,48020.99,3
PAY-001884,2024-01-15 08:22:26.977700503,2024-01-15 08:30:30.857133678,INTERNAL,CCP,OUTFLOW,21532.48,0
PAY-000945,2024-01-15 08:22:47.364750551,2024-01-15 08:31:41.039448395,INTERNAL,BANK,OUTFLOW,255212.95,0
PAY-000900,2024-01-15 08:22:50.425998886,2024-01-15 08:32:48.973799861,SWIFT,BANK,OUTFLOW,207680.52,3
PAY-000463,2024-01-15 08:22:56.288573594,2024-01-15 08:26:51.315649478,TARGET2,CORPORATE,INFLOW,44066.09,2
PAY-000218,2024-01-15 08:22:56.320533222,2024-01-15 08:29:32.098680826,SWIFT,BANK,INFLOW,7619.28,2
PAY-000999,2024-01-15 08:23:01.957925166,2024-01-15 08:30:45.122445755,TARGET2,BANK,INFLOW,212667.04,2
PAY-000597,2024-01-15 08:23:10.643133166,2024-01-15 08:25:48.034142848,INTERNAL,CCP,INFLOW,919288.91,0
PAY-001646,2024-01-15 08:23:22.023654488,2024-01-15 08:25:47.947237916,SWIFT,CCP,INFLOW,89353.1,2
PAY-000978,2024-01-15 08:23:32.535304470,2024-01-15 08:29:14.413893474,INTERNAL,CORPORATE,OUTFLOW,143544.4,1
PAY-000414,2024-01-15 08:23:45.635030533,2024-01-15 08:28:36.654487588,TARGET2,CORPORATE,INFLOW,17821.05,2
PAY-001533,2024-01-15 08:23:57.847211269,2024-01-15 08:26:20.864262192,INTERNAL,CCP,INFLOW,54152.37,0
PAY-000064,2024-01-15 08:24:33.299853951,2024-01-15 08:31:07.945738606,INTERNAL,BANK,INFLOW,147057.75,0
PAY-000668,2024-01-15 08:24:49.176891218,2024-01-15 08:29:21.320124062,SECURITIES,CORPORATE,OUTFLOW,731912.23,1
PAY-000077,2024-01-15 08:25:09.590264408,2024-01-15 08:31:14.310215555,SECURITIES,CCP,OUTFLOW,289352.3,3
PAY-001087,2024-01-15 08:25:16.335766462,2024-01-15 08:31:04.490530789,SECURITIES,CORPORATE,OUTFLOW,286799.79,1
PAY-001640,2024-01-15 08:25:22.767016947,2024-01-15 08:29:13.532680447,TARGET2,BANK,OUTFLOW,108823.93,3
PAY-001350,2024-01-15 08:25:33.979971543,2024-01-15 08:29:50.598487153,INTERNAL,CENTRAL_BANK,OUTFLOW,41177.55,0
PAY-001757,2024-01-15 08:25:44.891611284,2024-01-15 08:29:27.847032484,TARGET2,CORPORATE,INFLOW,77152.21,2
PAY-000680,2024-01-15 08:25:50.977865790,2024-01-15 08:33:24.784337474,SWIFT,BANK,INFLOW,77177.47,2
PAY-000998,2024-01-15 08:25:54.818865682,2024-01-15 08:34:05.743107319,TARGET2,CORPORATE,OUTFLOW,7252.55,1
PAY-001531,2024-01-15 08:26:29.886961669,2024-01-15 08:29:45.378161261,INTERNAL,CCP,INFLOW,149374.9,0
PAY-001314,2024-01-15 08:26:31.904243838,2024-01-15 08:30:38.077988579,INTERNAL,BANK,INFLOW,27721.26,0
PAY-000720,2024-01-15 08:26:33.462924370,2024-01-15 08:35:32.463995348,INTERNAL,CORPORATE,INFLOW,164290.1,0
PAY-001852,2024-01-15 08:26:46.152284147,2024-01-15 08:34:32.084499524,SWIFT,CENTRAL_BANK,INFLOW,436892.38,2
PAY-001389,2024-01-15 08:26:57.491382525,2024-01-15 08:28:06.577389721,TARGET2,CCP,OUTFLOW,615588.22,3
PAY-000518,2024-01-15 08:27:00.159824346,2024-01-15 08:29:57.791961963,SWIFT,CORPORATE,INFLOW,89872.37,2
PAY-000960,2024-01-15 08:27:11.272357141,2024-01-15 08:34:07.384685643,SWIFT,CORPORATE,INFLOW,93958.24,2
PAY-001962,2024-01-15 08:27:20.219742106,2024-01-15 08:36:17.848742082,TARGET2,CENTRAL_BANK,OUTFLOW,102452.68,1
PAY-000728,2024-01-15 08:27:37.232834657,2024-01-15 08:35:12.048098187,TARGET2,CORPORATE,OUTFLOW,65874.44,1
PAY-001541,2024-01-15 08:27:52.223779315,2024-01-15 08:37:43.486849440,SWIFT,CENTRAL_BANK,INFLOW,169565.92,2
PAY-000277,2024-01-15 08:27:59.491928155,2024-01-15 08:29:28.292634677,SWIFT,CCP,INFLOW,115400.6,2
PAY-000701,2024-01-15 08:28:05.081367315,2024-01-15 08:31:50.233477137,INTERNAL,CORPORATE,OUTFLOW,34013.16,1
PAY-001383,2024-01-15 08:28:07.413625687,2024-01-15 08:36:56.142964680,SWIFT,BANK,OUTFLOW,69297.27,3
PAY-001546,2024-01-15 08:28:17.938006901,2024-01-15 08:35:11.958839992,INTERNAL,CORPORATE,INFLOW,76223.98,0
PAY-000366,2024-01-15 08:28:30.146550961,2024-01-15 08:35:27.653337462,SWIFT,CCP,OUTFLOW,275125.63,3
PAY-000327,2024-01-15 08:28:40.929767197,2024-01-15 08:36:29.666295926,TARGET2,BANK,OUTFLOW,23638.71,3
PAY-000478,2024-01-15 08:28:48.267453160,2024-01-15 08:36:15.705349584,TARGET2,BANK,INFLOW,107666.46,2
PAY-001909,2024-01-15 08:29:31.261300055,2024-01-15 08:32:46.754281689,TARGET2,CORPORATE,OUTFLOW,11355.0,1
PAY-000827,2024-01-15 08:29:34.778764628,2024-01-15 08:32:52.900317477,SWIFT,CORPORATE,INFLOW,101283.17,2
PAY-000670,2024-01-15 08:29:35.543787314,2024-01-15 08:34:22.159427431,TARGET2,BANK,INFLOW,59639.62,2
PAY-001331,2024-01-15 08:30:18.122609973,2024-01-15 08:33:25.927596775,INTERNAL,CORPORATE,OUTFLOW,101461.94,1
PAY-001598,2024-01-15 08:30:33.565808508,2024-01-15 08:33:31.366368170,INTERNAL,CCP,OUTFLOW,61416.23,0
PAY-001632,2024-01-15 08:30:41.354029496,2024-01-15 08:37:13.447421488,TARGET2,CORPORATE,OUTFLOW,668105.78,1
PAY-001021,2024-01-15 08:30:42.515084635,2024-01-15 08:33:45.870779362,INTERNAL,CCP,INFLOW,46224.09,0
PAY-001676,2024-01-15 08:30:49.014734074,2024-01-15 08:34:58.014319736,TARGET2,BANK,INFLOW,42200.77,2
PAY-001580,2024-01-15 08:30:51.334835377,2024-01-15 08:34:39.134579976,TARGET2,CORPORATE,INFLOW,22761.56,2
PAY-001063,2024-01-15 08:30:56.624022741,2024-01-15 08:33:18.330246337,SECURITIES,CORPORATE,OUTFLOW,550794.21,1
PAY-001764,2024-01-15 08:30:59.060347180,2024-01-15 08:35:16.901310831,INTERNAL,CORPORATE,INFLOW,117734.61,0
PAY-001412,2024-01-15 08:31:00.933476357,2024-01-15 08:35:52.068694411,SWIFT,CCP,INFLOW,1382594.65,2
PAY-000145,2024-01-15 08:31:01.577953420,2024-01-15 08:41:00.307855699,SWIFT,BANK,OUTFLOW,374186.71,3
PAY-000051,2024-01-15 08:31:04.701686977,2024-01-15 08:32:23.650700575,TARGET2,CORPORATE,OUTFLOW,22099.22,1
PAY-001830,2024-01-15 08:31:12.932716885,2024-01-15 08:35:52.142691528,TARGET2,CORPORATE,INFLOW,21365.94,2
PAY-001437,2024-01-15 08:31:17.831176595,2024-01-15 08:33:42.075684421,SECURITIES,CORPORATE,OUTFLOW,1265325.81,1
PAY-000417,2024-01-15 08:31:24.296251445,2024-01-15 08:39:58.406263786,SWIFT,CORPORATE,OUTFLOW,101111.9,1
PAY-001654,2024-01-15 08:31:27.470444711,2024-01-15 08:37:24.076191575,SECURITIES,CORPORATE,INFLOW,1024216.39,0
PAY-001080,2024-01-15 08:31:30.391045409,2024-01-15 08:39:37.214210315,SECURITIES,CENTRAL_BANK,OUTFLOW,2121180.26,1
PAY-001943,2024-01-15 08:31:30.718050843,2024-01-15 08:33:08.202977825,SWIFT,CORPORATE,INFLOW,13792.77,2
PAY-001001,2024-01-15 08:31:52.634205845,2024-01-15 08:35:20.126140652,SWIFT,CENTRAL_BANK,OUTFLOW,27140.95,1
PAY-001074,2024-01-15 08:32:14.067453250,2024-01-15 08:38:03.680132950,INTERNAL,CENTRAL_BANK,INFLOW,52919.74,0
PAY-001014,2024-01-15 08:32:14.198350928,2024-01-15 08:38:02.945378336,SWIFT,CCP,INFLOW,515910.33,2
PAY-001187,2024-01-15 08:32:14.829073776,2024-01-15 08:41:11.946833151,SWIFT,CORPORATE,OUTFLOW,136912.31,1
PAY-000249,2024-01-15 08:32:15.961125855,2024-01-15 08:35:09.465113520,SWIFT,BANK,OUTFLOW,118642.32,3
PAY-000810,2024-01-15 08:32:33.863924344,2024-01-15 08:37:36.515052501,SWIFT,CORPORATE,INFLOW,197503.77,2
PAY-001302,2024-01-15 08:32:37.448043730,2024-01-15 08:34:49.748141192,SWIFT,CORPORATE,INFLOW,240669.16,2
PAY-001342,2024-01-15 08:32:52.628331615,2024-01-15 08:34:31.285474777,TARGET2,CORPORATE,OUTFLOW,148274.97,1
PAY-001642,2024-01-15 08:32:59.726514855,2024-01-15 08:36:12.450240164,SECURITIES,BANK,OUTFLOW,506348.07,3
PAY-000562,2024-01-15 08:33:01.890091861,2024-01-15 08:37:08.117625548,INTERNAL,BANK,INFLOW,240941.62,0
PAY-000089,2024-01-15 08:33:07.411143168,2024-01-15 08:34:08.749225830,INTERNAL,CCP,OUTFLOW,33083.94,0
PAY-001601,2024-01-15 08:33:24.897599848,2024-01-15 08:35:54.881117083,SWIFT,BANK,OUTFLOW,610739.21,3
PAY-001735,2024-01-15 08:33:27.197187323,2024-01-15 08:34:48.735412788,TARGET2,CORPORATE,OUTFLOW,32585.76,1
PAY-001956,2024-01-15 08:33:32.599458463,2024-01-15 08:37:49.015807425,TARGET2,CORPORATE,INFLOW,22292.65,2
PAY-000030,2024-01-15 08:33:58.647311026,2024-01-15 08:43:50.335294390,INTERNAL,CORPORATE,OUTFLOW,47229.38,1
PAY-000222,2024-01-15 08:34:23.666256598,2024-01-15 08:41:24.625784779,TARGET2,CORPORATE,OUTFLOW,111975.25,1
PAY-000460,2024-01-15 08:34:36.448406468,2024-01-15 08:41:41.439802048,SWIFT,BANK,INFLOW,96758.64,2
PAY-000818,2024-01-15 08:34:51.258993639,2024-01-15 08:37:29.392960257,SWIFT,BANK,OUTFLOW,120882.3,3
PAY-000131,2024-01-15 08:34:51.636647671,2024-01-15 08:37:20.401159670,TARGET2,BANK,INFLOW,40922.27,2
PAY-000589,2024-01-15 08:34:51.909340513,2024-01-15 08:39:40.375989115,INTERNAL,CCP,INFLOW,45579.08,0
PAY-001775,2024-01-15 08:34:57.328545657,2024-01-15 08:35:59.641263398,SECURITIES,CORPORATE,OUTFLOW,496050.39,1
PAY-001189,2024-01-15 08:34:58.341101029,2024-01-15 08:40:26.579502616,INTERNAL,BANK,OUTFLOW,243106.14,0
PAY-000471,2024-01-15 08:34:58.784364710,2024-01-15 08:37:03.519097046,TARGET2,BANK,INFLOW,1102265.15,2
PAY-000451,2024-01-15 08:35:00.951820283,2024-01-15 08:39:32.070551804,TARGET2,CORPORATE,INFLOW,195334.06,2
PAY-000129,2024-01-15 08:35:03.358345780,2024-01-15 08:36:12.263625627,INTERNAL,BANK,OUTFLOW,236988.53,0
PAY-000591,2024-01-15 08:35:05.903633602,2024-01-15 08:39:00.633289716,SECURITIES,CCP,INFLOW,403439.1,0
PAY-000849,2024-01-15 08:35:20.896588338,2024-01-15 08:37:41.806317991,TARGET2,BANK,OUTFLOW,81716.54,3
PAY-000473,2024-01-15 08:35:23.157879095,2024-01-15 08:40:05.805671597,SWIFT,BANK,INFLOW,171893.29,2
PAY-001375,2024-01-15 08:35:47.158084735,2024-01-15 08:37:31.394822195,SWIFT,CENTRAL_BANK,INFLOW,74102.07,2
PAY-000206,2024-01-15 08:36:00.601322114,2024-01-15 08:38:48.037946374,SWIFT,BANK,OUTFLOW,63280.58,3
PAY-001501,2024-01-15 08:36:16.271556311,2024-01-15 08:45:10.598309991,TARGET2,BANK,INFLOW,260979.92,2
PAY-001060,2024-01-15 08:36:28.460470030,2024-01-15 08:40:25.132733606,INTERNAL,CORPORATE,INFLOW,104469.51,0
PAY-000700,2024-01-15 08:36:43.868761914,2024-01-15 08:42:46.119098633,INTERNAL,CORPORATE,OUTFLOW,398813.12,1
PAY-001655,2024-01-15 08:36:46.436633410,2024-01-15 08:42:43.238891184,TARGET2,CCP,INFLOW,56746.98,2
PAY-000062,2024-01-15 08:36:55.803898927,2024-01-15 08:44:41.518737854,TARGET2,CCP,OUTFLOW,22028.25,3
PAY-001704,2024-01-15 08:36:56.046498639,2024-01-15 08:39:24.987814504,SWIFT,BANK,OUTFLOW,78497.78,3
PAY-001355,2024-01-15 08:37:20.892202605,2024-01-15 08:47:15.189752222,SECURITIES,BANK,INFLOW,466104.59,0
PAY-001893,2024-01-15 08:37:32.221552670,2024-01-15 08:43:47.308070463,SECURITIES,BANK,OUTFLOW,959784.0,3
PAY-000317,2024-01-15 08:37:34.190006189,2024-01-15 08:42:50.801990593,TARGET2,CORPORATE,INFLOW,209680.94,2
PAY-000132,2024-01-15 08:37:58.184000834,2024-01-15 08:45:18.952011673,INTERNAL,BANK,OUTFLOW,47447.92,0
PAY-000510,2024-01-15 08:38:01.073709287,2024-01-15 08:46:48.406911322,SWIFT,CORPORATE,OUTFLOW,194234.88,1
PAY-001602,2024-01-15 08:38:17.861231731,2024-01-15 08:39:41.544704776,SECURITIES,BANK,OUTFLOW,294769.51,3
PAY-001889,2024-01-15 08:38:35.216592178,2024-01-15 08:43:37.329781135,TARGET2,CCP,INFLOW,299487.08,2
PAY-001978,2024-01-15 08:38:45.656389066,2024-01-15 08:41:43.979393071,SWIFT,CORPORATE,OUTFLOW,18690.4,1
PAY-001195,2024-01-15 08:38:55.883059329,2024-01-15 08:41:34.063403907,TARGET2,CORPORATE,INFLOW,136147.45,2
PAY-001070,2024-01-15 08:39:17.978857675,2024-01-15 08:46:07.844814542,SECURITIES,CORPORATE,OUTFLOW,388786.16,1
PAY-001286,2024-01-15 08:39:26.649763004,2024-01-15 08:48:09.200358664,SWIFT,BANK,INFLOW,151965.66,2
PAY-000942,2024-01-15 08:39:42.947326972,2024-01-15 08:47:17.262743950,TARGET2,CENTRAL_BANK,INFLOW,19380.55,2
PAY-000982,2024-01-15 08:39:44.153529669,2024-01-15 08:48:18.844079284,TARGET2,BANK,OUTFLOW,196489.7,3
PAY-001635,2024-01-15 08:40:20.026524082,2024-01-15 08:43:02.678240826,INTERNAL,CORPORATE,INFLOW,45608.91,0
PAY-001445,2024-01-15 08:40:26.214076514,2024-01-15 08:47:20.408425979,SWIFT,CORPORATE,INFLOW,44361.71,2
PAY-001998,2024-01-15 08:40:31.559267441,2024-01-15 08:47:39.740299290,SWIFT,CORPORATE,OUTFLOW,188341.29,1
PAY-000733,2024-01-15 08:40:32.137722239,2024-01-15 08:41:43.136698028,TARGET2,CORPORATE,INFLOW,307465.98,2
PAY-001584,2024-01-15 08:40:33.134086322,2024-01-15 08:47:15.011184336,SWIFT,BANK,INFLOW,1120721.38,2
PAY-000260,2024-01-15 08:40:42.642051112,2024-01-15 08:49:43.249975158,SWIFT,CORPORATE,INFLOW,401093.27,2
PAY-001448,2024-01-15 08:40:53.934036202,2024-01-15 08:43:42.845563373,SECURITIES,BANK,INFLOW,2786752.04,0
PAY-001141,2024-01-15 08:41:10.058938329,2024-01-15 08:46:36.533552814,SWIFT,CCP,OUTFLOW,106307.24,3
PAY-001409,2024-01-15 08:41:19.610673362,2024-01-15 08:48:27.332637429,TARGET2,CCP,OUTFLOW,37868.98,3
PAY-000130,2024-01-15 08:41:23.070802801,2024-01-15 08:46:38.747519877,SWIFT,BANK,OUTFLOW,316752.45,3
PAY-001031,2024-01-15 08:41:23.090449605,2024-01-15 08:45:43.972478233,SECURITIES,CORPORATE,INFLOW,724857.98,0
PAY-001566,2024-01-15 08:41:36.957870074,2024-01-15 08:42:53.782007920,SWIFT,CCP,OUTFLOW,122304.7,3
PAY-000730,2024-01-15 08:41:46.733171991,2024-01-15 08:46:37.544935049,INTERNAL,CENTRAL_BANK,INFLOW,60509.96,0
PAY-001288,2024-01-15 08:41:49.863885874,2024-01-15 08:47:04.540745416,SWIFT,CORPORATE,OUTFLOW,73399.77,1
PAY-001660,2024-01-15 08:42:06.821622408,2024-01-15 08:45:49.929302492,TARGET2,CORPORATE,INFLOW,563677.38,2
PAY-001881,2024-01-15 08:42:24.029509128,2024-01-15 08:46:48.352557122,TARGET2,BANK,INFLOW,36555.85,2
PAY-000207,2024-01-15 08:42:26.270615748,2024-01-15 08:45:28.190971501,INTERNAL,CCP,INFLOW,198461.89,0
PAY-001505,2024-01-15 08:42:26.434500667,2024-01-15 08:44:32.147255849,INTERNAL,CENTRAL_BANK,INFLOW,156629.7,0
PAY-000921,2024-01-15 08:42:35.485937703,2024-01-15 08:44:07.300220944,TARGET2,CCP,OUTFLOW,462913.39,3
PAY-000611,2024-01-15 08:43:01.289496523,2024-01-15 08:44:24.511251922,SWIFT,BANK,INFLOW,125237.16,2
PAY-000177,2024-01-15 08:43:14.763014579,2024-01-15 08:44:54.567531899,INTERNAL,BANK,INFLOW,64925.43,0
PAY-000566,2024-01-15 08:43:30.841491703,2024-01-15 08:48:24.170320435,SWIFT,BANK,INFLOW,41710.25,2
PAY-000329,2024-01-15 08:43:31.801397556,2024-01-15 08:52:41.528703305,SECURITIES,CORPORATE,INFLOW,459235.63,0
PAY-000081,2024-01-15 08:43:35.184063971,2024-01-15 08:49:39.194474686,SWIFT,CENTRAL_BANK,OUTFLOW,18518.16,1
PAY-002000,2024-01-15 08:44:01.421285549,2024-01-15 08:48:28.893607279,TARGET2,CORPORATE,INFLOW,1012603.12,2
PAY-001360,2024-01-15 08:44:11.414051991,2024-01-15 08:53:29.274792460,SECURITIES,BANK,INFLOW,772529.73,0
PAY-001334,2024-01-15 08:44:13.025155513,2024-01-15 08:51:21.197000910,TARGET2,CORPORATE,INFLOW,78411.3,2
PAY-001806,2024-01-15 08:44:19.104489910,2024-01-15 08:45:58.503614136,TARGET2,BANK,OUTFLOW,151597.95,3
PAY-001680,2024-01-15 08:44:22.373753761,2024-01-15 08:49:07.392306487,INTERNAL,BANK,INFLOW,85035.72,0
PAY-001993,2024-01-15 08:44:34.488044344,2024-01-15 08:49:16.775975463,SECURITIES,CORPORATE,OUTFLOW,2180158.99,1
PAY-001330,2024-01-15 08:44:38.877778301,2024-01-15 08:48:44.239106064,SECURITIES,BANK,OUTFLOW,2454255.42,3
PAY-000863,2024-01-15 08:44:48.752339657,2024-01-15 08:50:25.136429665,INTERNAL,CCP,INFLOW,125114.82,0
PAY-001226,2024-01-15 08:44:53.264321380,2024-01-15 08:47:38.641632713,TARGET2,CORPORATE,OUTFLOW,65479.66,1
PAY-000008,2024-01-15 08:44:57.090950919,2024-01-15 08:51:52.867871094,TARGET2,CENTRAL_BANK,INFLOW,54018.54,2
PAY-000691,2024-01-15 08:45:00.132744362,2024-01-15 08:47:40.818602687,SWIFT,CCP,OUTFLOW,243765.92,3
PAY-001507,2024-01-15 08:45:22.872974125,2024-01-15 08:48:19.897622828,SWIFT,BANK,OUTFLOW,39685.15,3
PAY-000240,2024-01-15 08:45:27.400103263,2024-01-15 08:53:47.950115139,INTERNAL,BANK,OUTFLOW,189933.72,0
PAY-001554,2024-01-15 08:45:48.356189297,2024-01-15 08:54:32.039674358,TARGET2,CORPORATE,OUTFLOW,116880.87,1
PAY-001244,2024-01-15 08:45:51.324620127,2024-01-15 08:55:07.258574277,TARGET2,CORPORATE,INFLOW,215317.84,2
PAY-000622,2024-01-15 08:46:05.943810735,2024-01-15 08:54:16.035800808,INTERNAL,BANK,INFLOW,27301.78,0
PAY-000738,2024-01-15 08:46:25.660888936,2024-01-15 08:50:56.522783411,TARGET2,BANK,INFLOW,104151.33,2
PAY-000183,2024-01-15 08:46:26.362449730,2024-01-15 08:54:38.747455449,SECURITIES,BANK,OUTFLOW,892848.77,3
PAY-000125,2024-01-15 08:46:58.691972353,2024-01-15 08:49:21.597251137,TARGET2,CENTRAL_BANK,INFLOW,10760.91,2
PAY-000791,2024-01-15 08:47:02.436538808,2024-01-15 08:55:33.814448286,SWIFT,CCP,INFLOW,47177.27,2
PAY-001570,2024-01-15 08:47:18.147468389,2024-01-15 08:51:09.349912360,TARGET2,CENTRAL_BANK,OUTFLOW,39241.46,1
PAY-001277,2024-01-15 08:47:21.125509005,2024-01-15 08:56:13.428631400,SWIFT,CORPORATE,INFLOW,93883.95,2
PAY-000509,2024-01-15 08:47:23.581464275,2024-01-15 08:52:39.827712436,TARGET2,BANK,OUTFLOW,19537.23,3
PAY-000981,2024-01-15 08:47:24.642049756,2024-01-15 08:52:39.307550505,INTERNAL,BANK,OUTFLOW,167022.82,0
PAY-001366,2024-01-15 08:47:29.711421960,2024-01-15 08:50:25.457957911,INTERNAL,CORPORATE,OUTFLOW,14593.57,1
PAY-000812,2024-01-15 08:47:30.346940025,2024-01-15 08:53:36.824094761,TARGET2,BANK,OUTFLOW,77170.81,3
PAY-000878,2024-01-15 08:47:44.242508911,2024-01-15 08:48:48.210504005,INTERNAL,CORPORATE,OUTFLOW,22949.62,1
PAY-000544,2024-01-15 08:47:57.644357320,2024-01-15 08:50:50.915114051,TARGET2,CCP,OUTFLOW,46344.41,3
PAY-000369,2024-01-15 08:48:04.551648628,2024-01-15 08:57:43.632327672,SECURITIES,BANK,OUTFLOW,992384.42,3
PAY-000059,2024-01-15 08:48:38.469576247,2024-01-15 08:56:44.831006407,TARGET2,CORPORATE,INFLOW,57030.84,2
PAY-000047,2024-01-15 08:49:06.328405344,2024-01-15 08:57:30.014402250,SWIFT,CORPORATE,INFLOW,36177.57,2
PAY-000391,2024-01-15 08:49:09.772487621,2024-01-15 08:51:32.674195323,TARGET2,CORPORATE,INFLOW,558523.05,2
PAY-000628,2024-01-15 08:49:13.315200238,2024-01-15 08:54:49.188860843,SWIFT,CORPORATE,OUTFLOW,87746.9,1
